ISO,SOV,SVO,OSV,OVS,VSO,VOS,MAX,WALS,SO,OS,Num_Sentences,H,H_SO,num_tokens,H_ML,H_MM,H_Jeff,H_Lap,H_SG,H_minmax,H_CS,H_NSB,H_shrink,corpus
tuc,8,34,5,0,1,4,SVO,_,43,9,52,1.535374774353624,0.6646953053493417,50000.0,8.4148723016,8.4469289855,8.5228328265,8.6216909179,8.4149742039,8.4374287542,8.4918982409,8.4676612739,8.4272211,PBC
tue,26,3,3,3,0,0,SOV,SOV,29,6,35,1.229966011854715,0.6609623351442084,50000.0,10.4215250584,10.5332040815,10.7027728864,10.9311015,10.4216063077,10.4395683961,10.6672221917,10.5423865652,10.4452012762,PBC
tuf,16,1,2,0,1,0,SOV,_,18,2,20,1.0219280948873624,0.4689955935892812,50000.0,9.4196908016,9.4748738869,9.577100417,9.7158649111,9.4197788684,9.4392190806,9.5401363523,9.4902477332,9.4365808022,PBC
tum,8,60,6,4,1,8,SVO,_,69,18,87,1.5472744068735782,0.7355085815538398,50000.0,9.7249086078,9.8205448621,10.013723507,10.2538732934,9.7250048134,9.7462684282,9.9593145905,9.8645717814,9.7400234584,PBC
tuo,17,4,1,3,3,1,SOV,_,24,5,29,1.8580967432109272,0.6631968402398287,50000.0,9.7821677598,9.8630740977,10.0117140345,10.2064961291,9.7822571564,9.8020091138,9.9694498966,9.8872492138,9.7995404666,PBC
twi,17,31,4,1,0,5,SVO,_,48,10,58,1.6739017813743702,0.6631968402398287,50000.0,8.6975493877,8.7587196574,8.913167019,9.1026539349,8.6976583858,8.7217346394,8.8679699543,8.8080324398,8.7046244319,PBC
twu,5,31,2,2,2,0,SVO,_,38,4,42,1.3163715633399522,0.4537163391869448,50000.0,8.454612959,8.4978361024,8.6111421827,8.7518008851,8.4547236645,8.4791421934,8.5725896399,8.5351480073,8.4680405641,PBC
txu,6,4,6,1,1,3,SOV,SOV,11,10,21,2.307820398454125,0.998363672593813,50000.0,8.297281013,8.3454958813,8.4800199272,8.6433999051,8.297397174,8.3230342301,8.4378530876,8.3936412087,8.3056790286,PBC
tyv,111,9,21,44,0,3,SOV,SOV,120,68,188,1.5975780496648657,0.9440870182837793,1094.0,8.2022096983,8.5642021926,8.4724974258,8.631586181,8.2035226107,8.2440137419,8.9190226451,8.720480251,8.3791875889,UDHR
tzj,20,61,10,5,14,10,SVO,No dominant order,95,25,120,2.07718467252457,0.7382848661434506,50000.0,9.1139961582,9.1734496208,9.3063704354,9.4749560226,9.114096383,9.1362252053,9.2683360047,9.2081982343,9.1307713619,PBC
tzo,14,59,9,5,13,16,SVO,_,86,30,116,2.093984524055099,0.8246578332945033,50000.0,8.7128105146,8.779607295,8.9515281251,9.1597144548,8.7129214716,8.737436283,8.9089106937,8.8364749117,8.71988644,PBC
ubr,58,13,7,3,1,0,SOV,_,72,10,82,1.3298082727912535,0.5349436990971067,50000.0,8.7480272874,8.8088513104,8.9646783961,9.1543939116,8.7481376806,8.7725141898,8.9126260959,8.8599900633,8.7553153898,PBC
udu,11,68,2,4,4,2,SVO,_,83,8,91,1.3209680356928355,0.4294619720471056,50000.0,7.46982273,7.5103336067,7.6453188205,7.8047459046,7.4699543639,7.4990014179,7.603219778,7.5671435625,7.4736168078,PBC
uig,115,10,13,25,11,5,SOV,SOV,136,43,179,1.7055132847104788,0.7954116942350029,50000.0,11.0652822207,11.203391417,11.3579463125,11.5866245739,11.0653520166,11.0807858996,11.3288205044,11.174789807,11.0939189378,PBC
ukr,39,83,23,15,34,16,SVO,SVO,156,54,210,2.31006466117387,0.8224042259549891,50000.0,10.2776246911,10.3855094262,10.5571362152,10.7858105996,10.2777079259,10.2961096624,10.5229631172,10.3998740977,10.298306918,PBC
upv,8,40,3,2,1,9,SVO,_,49,14,63,1.657258712219936,0.7642045065086203,50000.0,8.3946051324,8.448258961,8.5960453107,8.7747409586,8.3947206796,8.4202309163,8.5506302457,8.5007357459,8.4010765722,PBC
ura,7,0,1,5,1,1,SOV,OVS,8,7,15,1.822815600352516,0.9967916319816366,50000.0,9.6741928985,9.7690933783,9.9633623289,10.20424119,9.6742898731,9.6957238634,9.9087101909,9.8146485954,9.6889990613,PBC
urb,2,2,4,1,1,0,OSV,SOV,5,5,10,2.1219280948873624,1.0,50000.0,7.3021257976,7.3215733268,7.3786386519,7.4505405768,7.3022431709,7.3280638869,7.3515051568,7.3421461929,7.3088428783,PBC
usa,27,14,9,6,5,4,SOV,SOV,46,19,65,2.2480036290443826,0.871683617119982,50000.0,11.3331531421,11.5308167896,11.7544699028,12.0610420728,11.3332261559,11.3493804333,11.672788295,11.5020314437,11.3604838523,PBC
usp,10,36,5,5,4,9,SVO,_,50,19,69,2.063811602246991,0.8490544242540479,50000.0,8.6337837883,8.6843069686,8.8116098771,8.9699822819,8.6338918669,8.6577486344,8.7759693079,8.7242684192,8.6453836789,PBC
uvl,6,44,7,0,4,3,SVO,_,54,10,64,1.4979509659228951,0.6252624052234231,50000.0,7.6637241226,7.6883797808,7.7590206722,7.8474909513,7.6638402284,7.6893969296,7.7272759949,7.7135051031,7.6714217364,PBC
uzb,63,2,6,9,1,2,SOV,_,66,17,83,1.2592835855902682,0.7314625617214585,50000.0,11.1263742969,11.2673833102,11.4210747964,11.6502282169,11.1264433186,11.1417059756,11.3790742721,11.2354017675,11.1595606236,PBC
vag,14,32,7,1,3,4,SVO,_,49,12,61,1.9027153561633263,0.7153220528038851,50000.0,7.9926455932,8.0268230387,8.1229550119,8.2421171848,7.9927610416,8.0182129297,8.0885159138,8.0607759854,8.0015681883,PBC
ven,24,37,9,3,5,2,SVO,SVO,66,14,80,1.9508940006978626,0.6690158350565576,50000.0,8.4831055334,8.5325899733,8.6619887851,8.8215797305,8.4832164542,8.5076984128,8.61305236,8.5753329344,8.4906517844,PBC
vie,9,121,9,0,10,7,SVO,SVO,140,16,156,1.2141723013015788,0.4770713062193297,50000.0,9.0167282814,9.0528966461,9.1214666175,9.2163989228,9.0168164008,9.0362352042,9.0834075693,9.0633601442,9.0359830952,PBC
viv,35,5,7,4,1,0,SOV,SOV,41,11,52,1.4930160542581332,0.7444131797881748,50000.0,9.331615077,9.4110498659,9.5862974065,9.8036400969,9.3317157835,9.3539698132,9.5515671507,9.4574177911,9.3461193249,PBC
vmy,8,35,5,7,7,6,SVO,_,50,18,68,2.1176497532996916,0.833764907210665,50000.0,8.8094185445,8.8814811617,9.0667004139,9.2889491008,8.8095299756,8.8341503772,9.0217863868,8.9433484864,8.8159625037,PBC
vun,2,36,4,1,1,5,SVO,_,39,10,49,1.3753845272507172,0.7300166301457938,50000.0,10.109877,10.2225947635,10.4263778606,10.6830212734,10.1099676697,10.1300123616,10.3610758668,10.2579384751,10.1236860938,PBC
waj,43,12,7,4,4,2,SOV,_,59,13,72,1.8088080720638773,0.6812908868842176,50000.0,9.6723196811,9.7430694459,9.8753676199,10.0498602817,9.6724095129,9.6922491238,9.83009056,9.7653338555,9.6942515588,PBC
wal,76,6,14,4,0,0,SOV,SOV,82,18,100,1.1273038404262659,0.6800770457282799,50000.0,10.6642307824,10.788259275,10.9628563388,11.2005665096,10.6643093062,10.6816698822,10.895983118,10.7894905373,10.6937730017,PBC
wap,7,18,1,2,2,1,SVO,_,27,4,31,1.7699984239234927,0.5547781633412736,50000.0,9.6079416987,9.6959460962,9.8785175622,10.1058955341,9.6080390905,9.629561333,9.8284320606,9.739470811,9.6248927471,PBC
war,3,26,4,1,52,18,VSO,_,81,23,104,1.8307489917648396,0.7622688025356509,50000.0,8.1515829079,8.2104304386,8.3889941311,8.5983249524,8.1517074623,8.1792162681,8.3469880474,8.2811738549,8.1587647773,PBC
way,3,2,2,10,2,3,OVS,_,7,15,22,2.2444745298554536,0.9023932827949788,50000.0,9.4694158445,9.5584301286,9.7465638028,9.9803375703,9.4695142462,9.49126564,9.7026995045,9.6047242322,9.4799705699,PBC
wbm,8,58,4,4,5,2,SVO,_,71,10,81,1.4833989140965262,0.5392163432092414,50000.0,7.698411245,7.7205566138,7.7825220248,7.8607725386,7.6985252275,7.7235894603,7.753038076,7.741952005,7.7083544569,PBC
wca,2,2,0,0,0,0,SOV,_,4,0,4,1.0,-0.0,50000.0,7.3894236409,7.4274098013,7.5588555421,7.7129632745,7.3895591192,7.4194384799,7.5206606372,7.4845048854,7.3947439844,PBC
wer,56,14,21,10,3,3,SOV,_,73,34,107,1.9425644969096814,0.9019255901324292,50000.0,9.4284931125,9.4868789808,9.5998579089,9.7499248505,9.4285840635,9.4486611812,9.5600783533,9.5072985676,9.447008074,PBC
wim,6,9,2,0,1,0,SVO,SOV,16,2,18,1.612197222702993,0.5032583347756457,,,,,,,,,,,
wiu,37,12,13,19,1,6,SOV,_,50,38,88,2.1401652705405443,0.9865446300055644,50000.0,10.1257659476,10.2138713338,10.3582578728,10.5527286184,10.1258497431,10.1443638749,10.3172761681,10.2275081299,10.1480673714,PBC
wmw,9,45,1,0,3,5,SVO,_,57,6,63,1.3419268707314012,0.4537163391869448,50000.0,10.4187556849,10.541788718,10.739889249,10.9963069874,10.4188406712,10.437630745,10.6704039874,10.5625557906,10.4395242453,PBC
wnc,29,11,7,8,7,2,SOV,_,47,17,64,2.1837786629294325,0.8351164948421137,50000.0,9.598769713,9.679358658,9.845355837,10.0541994609,9.5988662508,9.6201926258,9.7836891886,9.7178158407,9.6190291821,PBC
wnu,24,11,6,13,3,3,SOV,SOV,38,22,60,2.2199220261617505,0.9480782435939055,50000.0,8.3051029055,8.3506632149,8.4781390389,8.6331404904,8.3052192087,8.330877741,8.4371411469,8.3964117908,8.3143466163,PBC
wob,2,3,0,0,1,0,SVO,_,6,0,6,1.4591479170272448,-0.0,50000.0,8.4321943063,8.4686944908,8.5602541309,8.6764944172,8.4323009845,8.4558151484,8.5250734369,8.4966383867,8.4452853352,PBC
wol,16,47,9,1,12,5,SVO,SVO,75,15,90,1.9560287460527808,0.6500224216483541,50000.0,8.9503026595,8.9960216653,9.0945561683,9.2237144111,8.9503992724,8.9717153164,9.0620560844,9.0189647149,8.9656928034,PBC
wos,21,7,4,5,5,0,SOV,SOV,33,9,42,1.9849500113113594,0.74959525725948,50000.0,8.3006343564,8.3379568771,8.4353472547,8.5576612605,8.3007440829,8.324936357,8.397208736,8.3694293994,8.3103638336,PBC
wrs,10,12,2,0,1,0,SVO,_,23,2,25,1.5143029514736248,0.4021791902022728,50000.0,10.1468953875,10.2717894972,10.4980611313,10.778948385,10.146986847,10.16721135,10.4287093326,10.3126289075,10.1614775142,PBC
wuv,4,52,7,3,2,11,SVO,_,58,21,79,1.6343758734313591,0.8354065254460504,50000.0,8.3940887558,8.4461989007,8.5899695468,8.7639520394,8.3942043775,8.419726523,8.5429771639,8.497320707,8.4026636724,PBC
wwa,24,38,1,0,0,4,SVO,SVO,62,5,67,1.327875078097116,0.3829576722723534,50000.0,8.0428405612,8.0833802919,8.1985398974,8.3397640286,8.042957346,8.0687250857,8.1614702041,8.1248197457,8.0502703668,PBC
xal,48,4,7,3,4,1,SOV,_,56,11,67,1.461841847305799,0.6442142137378307,50000.0,10.7429957468,10.8569253742,11.0032140385,11.2127192331,10.74306978,10.7594339225,10.9448803777,10.845857763,10.7738848052,PBC
xav,0,0,1,1,0,0,OSV,_,0,2,2,1.0,-0.0,50000.0,7.3779246589,7.4140785967,7.5371358677,7.6825880117,7.3780580773,7.4074838865,7.4982267657,7.4666073089,7.3838493114,PBC
xbr,1,10,1,0,1,7,SVO,_,12,8,20,1.6783898247235198,0.9709505944546686,50000.0,9.1520741729,9.259973335,9.5285472374,9.8388199765,9.1521858323,9.1768780065,9.488999921,9.3501966081,9.1591720839,PBC
xho,1,22,0,1,0,4,SVO,SVO,23,5,28,1.0178015074140134,0.676941869780886,50000.0,11.9587043783,12.1731321422,12.3257896545,12.5853755267,11.958763951,11.9719434455,12.2311405988,12.0732451394,11.9971625974,PBC
xkl,6,45,3,1,6,6,SVO,_,57,10,67,1.6120951329953894,0.6079696120060725,,,,,,,,,,,
xla,33,7,4,6,3,2,SOV,_,43,12,55,1.8471569335297033,0.7568336324184035,50000.0,9.0629844917,9.1313393827,9.2958668841,9.4970890214,9.0630908433,9.0865786044,9.2409938083,9.1814043741,9.0766575794,PBC
xon,12,56,0,7,2,13,SVO,_,70,20,90,1.6253128026172625,0.7642045065086203,50000.0,7.724607949,7.7524663902,7.8304427559,7.9286233236,7.7247220561,7.7498736968,7.7987762614,7.7793705609,7.7315950588,PBC
xrb,16,4,3,1,0,0,SOV,_,20,4,24,1.3868421881310118,0.6500224216483541,50000.0,7.2871942212,7.3064974808,7.3644839039,7.4369965123,7.2873137952,7.313606345,7.3401623416,7.3280153997,7.2939271985,PBC
xsi,6,20,4,0,2,1,SVO,SVO,28,5,33,1.6520202738410539,0.6136190195993708,50000.0,7.8700323092,7.8938223504,7.9576238396,8.0388850224,7.8701429634,7.8944860489,7.9280452549,7.9147257861,7.8816686162,PBC
xsm,5,22,2,1,1,1,SVO,SVO,28,4,32,1.5088394973607078,0.5435644431995964,50000.0,7.5106490534,7.5347564875,7.6070028457,7.6966163546,7.5107689872,7.5371699251,7.577631311,7.5617291162,7.5179910291,PBC
xsu,3,1,0,0,1,0,SOV,SOV,5,0,5,1.3709505944546687,-0.0,50000.0,7.3873355282,7.4251341383,7.5557993411,7.7090824565,7.3874708734,7.4173206113,7.5175287856,7.4818276886,7.3926451733,PBC
xtd,4,9,1,2,11,5,VSO,_,24,8,32,2.2439777096116282,0.8112781244591328,50000.0,8.7767552886,8.8297454775,8.9584300677,9.1194118322,8.7768608651,8.8001656334,8.9154570714,8.8681606516,8.7873503004,PBC
xtm,1,8,1,2,11,2,VSO,_,20,5,25,2.0017062775743137,0.7219280948873623,50000.0,6.9770868178,6.9998669725,7.077934012,7.1720827221,6.977219396,7.0064015348,7.047821216,7.0328337418,6.9822847145,PBC
yaa,19,9,4,0,4,3,SOV,SOV,32,7,39,1.952201314488597,0.6789538995185759,50000.0,9.5878868628,9.6842300376,9.8889838607,10.1396573506,9.5879863459,9.6099768898,9.8435797273,9.736432555,9.6023947971,PBC
yad,0,19,0,2,8,2,SVO,No dominant order,27,4,31,1.4474020279537099,0.5547781633412736,50000.0,10.521194725,10.6607898971,10.8761520153,11.15485992,10.5212782609,10.5397541912,10.8249952893,10.6785287226,10.5338988915,PBC
yal,48,9,1,3,3,0,SOV,_,60,4,64,1.2169171866886992,0.3372900666170139,50000.0,7.8548986368,7.8919037646,7.9990699317,8.1307960776,7.8550166303,7.8810485234,7.9609909082,7.9310111139,7.8604019286,PBC
yam,9,33,6,2,4,5,SVO,_,46,13,59,1.9485117539283918,0.7607859931846075,50000.0,7.9930250086,8.0212008428,8.0963944259,8.1917020387,7.9931356221,8.0174961002,8.0647324192,8.0458272087,8.0027602486,PBC
yan,40,5,5,9,1,1,SOV,_,46,15,61,1.5926106202292973,0.8047175193210772,50000.0,8.529898676,8.5896839585,8.7535187125,8.949890022,8.530014422,8.555573922,8.7021275464,8.6481192445,8.5388030315,PBC
yaq,13,2,7,3,0,1,SOV,SOV,15,11,26,1.8345901684333654,0.9828586897127056,50000.0,9.2951903832,9.3825744218,9.5871880261,9.8331055553,9.2952961159,9.3186623503,9.5288817953,9.4440223989,9.307598005,PBC
yby,55,9,14,22,6,6,SOV,_,70,42,112,2.0847288168404794,0.9544340029249649,50000.0,10.2669079475,10.3728161905,10.5453350106,10.7728468271,10.2669924871,10.2856788726,10.4816006714,10.3903321513,10.2857395593,PBC
ycn,6,9,1,0,0,2,SVO,SVO,15,3,18,1.612197222702993,0.6500224216483541,50000.0,9.4045533266,9.4712058375,9.6066862143,9.7819887565,9.4046477734,9.4255076368,9.5693220195,9.5001270133,9.4215391021,PBC
yle,5,0,4,1,0,1,SOV,SOV,5,6,11,1.676737030052133,0.9940302114769565,50000.0,8.025703468,8.0503446993,8.1109654224,8.1901307384,8.0258073847,8.0486828735,8.0821696518,8.0677025601,8.0348996672,PBC
yli,43,11,8,21,9,10,SOV,_,63,39,102,2.266833144938075,0.9596868937742169,50000.0,9.3003275805,9.3508940417,9.4492149802,9.5810812047,9.3004182794,9.3204299686,9.4101464932,9.368467505,9.3205559411,PBC
yon,35,9,8,8,1,3,SOV,SOV,45,19,64,1.9248575295590922,0.877437311089633,50000.0,9.2178635767,9.3049735033,9.5114704761,9.7591929993,9.2179701196,9.2415167993,9.4514077163,9.3680239861,9.2264162788,PBC
yor,10,64,13,1,1,3,SVO,SVO,75,17,92,1.4139979909823248,0.6904285855304169,50000.0,8.185944601,8.2202374621,8.3123157106,8.4275505497,8.1860563778,8.2106904963,8.2739182587,8.2510435731,8.1978330174,PBC
yss,70,6,4,3,1,1,SOV,_,77,8,85,1.0292206574007834,0.4500666580964382,50000.0,8.1070544833,8.1382166962,8.2214311873,8.3262460731,8.107165519,8.1316259469,8.1885354905,8.1657032396,8.1167226542,PBC
yua,8,50,9,10,4,5,SVO,_,62,24,86,1.9198571276668945,0.8541802051521676,50000.0,8.5882511617,8.6626076641,8.8706433383,9.113841369,8.5883699014,8.6146067267,8.8159624892,8.7399535358,8.595093623,PBC
yuj,31,2,7,4,0,0,SOV,SOV,33,11,44,1.2950777532646525,0.8112781244591328,50000.0,8.847923842,8.8974371358,9.0162684842,9.165605603,8.8480285125,8.871119969,8.9712453027,8.9322770634,8.8624759137,PBC
yut,33,11,3,13,1,1,SOV,_,45,17,62,1.8029163493895057,0.8474179614176633,50000.0,8.6835770979,8.7324700328,8.8514874055,9.0012569803,8.6836824866,8.706940638,8.8045138602,8.7678278508,8.6935525954,PBC
yuw,38,11,3,4,2,0,SOV,_,51,7,58,1.5091899465408483,0.531340014180167,50000.0,9.5101102832,9.5820430579,9.7278052197,9.9147394414,9.5102050523,9.5311368846,9.68387795,9.6135787721,9.5261436369,PBC
yuz,2,7,0,0,2,1,SVO,_,11,1,12,1.6140054628542204,0.41381685030363374,50000.0,10.624688873,10.7754505047,11.0011823808,11.2929811362,10.6247714925,10.6430473664,10.9648901304,10.790610681,10.6396790595,PBC
yva,20,13,4,1,1,4,SOV,_,34,9,43,1.9252350283397388,0.7401470427139037,50000.0,8.8379585277,8.881816457,8.9792057204,9.1061141982,8.8380569579,8.8597720658,8.94546324,8.9059171752,8.852467211,PBC
zab,8,34,4,3,16,4,SVO,_,58,11,69,2.025500919029256,0.6329208984823799,50000.0,9.1664331041,9.245016703,9.4268926169,9.6498153353,9.1665370451,9.1895072756,9.3879370953,9.2973247803,9.1770298316,PBC
zac,5,22,2,1,17,9,SVO,_,44,12,56,2.062116897080927,0.74959525725948,50000.0,8.7911873182,8.8402100957,8.955934468,9.1027548775,8.79129049,8.8140587145,8.9147126804,8.8728918496,8.8042221373,PBC
zad,8,22,3,3,11,8,SVO,_,41,14,55,2.260068469536337,0.8184033299219706,50000.0,9.369183935,9.4551685594,9.6451496312,9.8785519667,9.3692852369,9.3916744098,9.5991512187,9.5062528061,9.3782607247,PBC
zai,3,17,1,6,30,8,VSO,VSO,50,15,65,2.0076255257053512,0.7793498372920852,50000.0,8.4693677889,8.5089409138,8.6061694345,8.7301287559,8.4694729705,8.4926728702,8.5681199354,8.5376478194,8.4799441972,PBC
zam,0,6,1,2,2,1,SVO,_,8,4,12,1.9591479170272446,0.9182958340544896,50000.0,8.2438257617,8.2828795164,8.3880637997,8.5186529979,8.2439382188,8.2687359379,8.3468826889,8.3184806558,8.2524042746,PBC
zao,2,18,0,2,8,4,SVO,_,28,6,34,1.8210319581338212,0.6722948170756379,50000.0,7.7442489839,7.7777916436,7.8772524148,7.9992145215,7.7443688687,7.7708020902,7.8402314089,7.8149630789,7.7502086248,PBC
zar,6,20,3,3,12,6,SVO,_,38,12,50,2.244107451387086,0.7950402793845223,50000.0,9.083719304,9.152059768,9.314201708,9.5135870457,9.0838245004,9.1070591234,9.2657761362,9.2001499365,9.0988444162,PBC
zas,3,30,0,4,21,10,SVO,_,54,14,68,1.8901164854025951,0.7335379291086666,50000.0,8.8759215883,8.9376400821,9.087405806,9.2727098775,8.8760277209,8.8994682589,9.047362459,8.9828764386,8.886957863,PBC
zat,11,29,1,1,8,8,SVO,_,48,10,58,1.9453051905808503,0.6631968402398287,50000.0,8.5494082891,8.6100014808,8.7754793573,8.9738019904,8.5495238008,8.5750329213,8.728160579,8.66883093,8.5588648274,PBC
zav,3,24,1,4,14,4,SVO,_,41,9,50,1.9619170612091712,0.6800770457282799,50000.0,9.2708870917,9.353409248,9.5415809394,9.7715382342,9.2709903893,9.2938181529,9.4953695487,9.4067395802,9.2810627515,PBC
zaw,4,20,1,5,12,5,SVO,VSO,36,11,47,2.1359209185866854,0.7849920887641584,50000.0,9.9610478573,10.0696972208,10.2754555427,10.5322857331,9.9611409251,9.9817159104,10.2152903085,10.1104601997,9.9778060886,PBC
zca,0,6,0,1,13,1,VSO,_,19,2,21,1.3630083113425158,0.4537163391869448,50000.0,8.0337488852,8.0713743719,8.1799688645,8.3127446067,8.0338670206,8.0599154589,8.1446033529,8.1112093251,8.0433599961,PBC
zia,42,10,12,13,3,8,SOV,_,55,33,88,2.1460592714528306,0.9544340029249649,50000.0,8.6055761601,8.6503862681,8.7632489313,8.9044823948,8.605683908,8.6294516435,8.7246687064,8.6856215202,8.6201944689,PBC
zlm,12,254,24,15,49,13,SVO,_,315,52,367,1.5332209446750957,0.5886460862619332,1251.0,7.6935114441,7.95817852,7.9754034896,8.1593229099,7.6950550192,7.7460739746,8.1648292118,8.3401333098,7.8437603255,UDHR
zom,49,5,20,16,3,0,SOV,_,57,36,93,1.7872892171726258,0.9629004147713269,50000.0,8.2890645099,8.3506387342,8.5315720852,8.7443785201,8.2891864234,8.3161133031,8.4822605224,8.4203567768,8.2950059889,PBC
zos,7,23,1,3,5,2,SVO,_,35,6,41,1.892724262659186,0.6006085754131871,50000.0,9.879713529,10.0038141564,10.2536074101,10.5537505528,9.8798113373,9.9014413147,10.1897145699,10.0637926541,9.8908466354,PBC
zpc,6,10,2,3,13,3,VSO,_,29,8,37,2.2812223577002553,0.7531979910695014,50000.0,9.3266807406,9.4070821352,9.5893350521,9.8125208296,9.3267836167,9.3495136335,9.5363923872,9.4582677747,9.3409226571,PBC
zpi,1,6,2,3,27,4,VSO,_,34,9,43,1.7368083578438642,0.7401470427139037,50000.0,7.9568547577,7.9982456784,8.117725593,8.2636755861,7.9569729114,7.9830487547,8.0806644632,8.0419864415,7.9618853092,PBC
zpl,6,27,0,1,18,5,SVO,_,51,6,57,1.787977241127215,0.4854607607459134,50000.0,8.5176606856,8.5725985127,8.7206410632,8.9001382725,8.5177745891,8.5429213533,8.6773156828,8.6239670202,8.5267033356,PBC
zpm,1,7,1,0,5,2,SVO,_,13,3,16,1.9211796919474973,0.6962122601251459,50000.0,8.3603764901,8.4112170633,8.5508092176,8.7205592964,8.3604914579,8.3858716797,8.5124586083,8.4603365504,8.3682966481,PBC
zpo,2,14,0,3,9,2,SVO,_,25,5,30,1.8873178814768272,0.6500224216483541,50000.0,7.5176768602,7.5465596149,7.6343375743,7.7422449339,7.5177984041,7.544586087,7.5990027524,7.5799433899,7.5226075579,PBC
zpq,3,18,6,1,6,6,SVO,VSO,27,13,40,2.1633565313597147,0.9097361225311662,50000.0,9.2104596447,9.2872831557,9.4616695171,9.6769595724,9.210562129,9.2332078003,9.4169122463,9.3356816923,9.2202198009,PBC
zpu,4,12,1,2,14,4,VSO,_,30,7,37,2.119655557048941,0.6997722217733069,50000.0,8.8871437549,8.956912487,9.1318421755,9.3436740592,8.8872531008,8.9114094045,9.0838523878,9.0132603669,8.8962966959,PBC
zpv,4,13,1,5,11,10,SVO,_,28,16,44,2.3006046739974133,0.9456603046006401,50000.0,7.892729836,7.9393721666,8.0862362575,8.2597100104,7.8928568242,7.9208803701,8.043520394,7.9988885857,7.8994851445,PBC
zpz,1,13,4,5,12,4,SVO,_,26,13,39,2.2409174286334053,0.9182958340544896,50000.0,7.7040788035,7.7320382334,7.8125781228,7.912899018,7.7041956148,7.7299293853,7.7793126928,7.7609588239,7.7105472918,PBC
zsr,2,12,0,2,4,18,VOS,_,18,20,38,1.824816986216862,0.9980008838722996,50000.0,9.0872176184,9.1540432527,9.3107581049,9.5046193275,9.0873218177,9.110335405,9.2629371724,9.1994654859,9.1020908329,PBC
ztq,4,31,5,9,15,6,SVO,_,50,20,70,2.1888232305468884,0.863120568566631,50000.0,8.1602619763,8.2055048927,8.3325802072,8.4876935792,8.1603782667,8.1860445277,8.29127245,8.2509768367,8.1666808634,PBC
zty,4,16,4,0,8,8,SVO,_,28,12,40,2.1219280948873624,0.8812908992306927,50000.0,8.7349398676,8.7963698225,8.9548361887,9.1473334567,8.7350508196,8.7595525345,8.9073128547,8.8488696889,8.7445764361,PBC
zul,1,26,2,1,5,2,SVO,SVO,32,5,37,1.4845594968152955,0.5713549744279549,50000.0,11.6824839504,11.877810432,12.0443307301,12.3071869,11.6825474598,11.6965974583,11.9953724696,11.8055505365,11.7164236305,PBC
