ISO,SOV,SVO,OSV,OVS,VSO,VOS,MAX,WALS,Num_Sentences,SO,OS,H,H_SO,num_tokens,H_ML,H_MM,H_Jeff,H_Lap,H_SG,H_minmax,H_CS,H_NSB,H_shrink,corpus
gah,38,9,4,5,3,5,SOV,SOV,64,50,14,1.87617595351759,0.757878462538395,50000,9.8243219029,9.9094986181,10.0653065496,10.2685906124,9.8244113334,9.844172993,10.0172966424,9.9348296176,9.8378664691,PBC
mxp,7,13,4,1,5,2,SVO,_,32,25,7,2.20728621047893,0.757878462538395,50000,8.6514847034,8.7681410244,9.1071238893,9.4795292051,8.6516102609,8.6793820438,9.0799868409,8.9048271585,8.6550385989,PBC
zad,12,25,3,3,13,8,SVO,_,64,50,14,2.23857115479401,0.757878462538395,50000,9.369183935,9.4551685594,9.6451496312,9.8785519667,9.3692852369,9.3916744098,9.5991512187,9.5062528061,9.3782607247,PBC
kpf,46,7,5,8,4,3,SOV,_,73,57,16,1.77749767655637,0.75866386288837,50000,9.2836059809,9.3478203372,9.4846019684,9.6593694553,9.283703346,9.3052038707,9.4379449453,9.3804877709,9.2985192,PBC
bmr,52,7,12,6,5,0,SOV,_,82,64,18,1.6476335255308,0.759275784789283,50000,10.8639381433,11.0189412985,11.2297693224,11.5105217637,10.864016654,10.8813821232,11.1678277058,11.0187990274,10.8898766544,PBC
vmy,9,45,5,7,10,6,SVO,_,82,64,18,2.02032157498568,0.759275784789283,50000,8.8094185445,8.8814811617,9.0667004139,9.2889491008,8.8095299756,8.8341503772,9.0217863868,8.9433484864,8.8159625037,PBC
yua,8,84,10,12,4,5,SVO,_,123,96,27,1.60265161960444,0.759275784789283,50000,8.5882511617,8.6626076641,8.8706433383,9.113841369,8.5883699014,8.6146067267,8.8159624892,8.7399535358,8.595093623,PBC
zpo,2,18,0,4,12,5,SVO,_,41,32,9,1.9505315043973,0.759275784789283,50000,7.5176768602,7.5465596149,7.6343375743,7.7422449339,7.5177984041,7.544586087,7.5990027524,7.5799433899,7.5226075579,PBC
lew,4,32,1,2,3,8,SVO,_,50,39,11,1.66875843973146,0.760167502961966,,,,,,,,,,,
nvm,29,14,7,3,3,3,SOV,_,59,46,13,2.0165317827788,0.760785993184607,50000,8.3285827314,8.3819624479,8.5339249269,8.7159814413,8.3287011675,8.3548466372,8.4893922225,8.4380925326,8.3363176395,PBC
ktb,89,14,13,15,3,2,SOV,_,136,106,30,1.62343926009636,0.761240149691849,50000,11.3885384601,11.5577665884,11.7288132143,11.9837997055,11.3886062254,11.4035945684,11.6615649477,11.5131205525,11.4260852952,PBC
cha,7,117,16,6,9,16,SVO,VSO,171,133,38,1.5960790841083,0.76420450650862,50000,8.7012263657,8.7755684411,8.976041648,9.2127399322,8.7013419276,8.7268769408,8.92381321,8.8469713888,8.7089144245,PBC
cok,4,9,1,3,1,0,SVO,_,18,14,4,1.87635763948985,0.76420450650862,50000,8.566479406,8.6290490899,8.8024629436,9.008594164,8.5665964542,8.5924443698,8.7554878073,8.692099973,8.5750677901,PBC
noa,12,7,2,3,2,1,SOV,_,27,21,6,2.10948298493308,0.76420450650862,50000,9.8466611924,9.9364978126,10.1071613749,10.3249847288,9.8467532957,9.8671054958,10.0543424743,9.9689506053,9.8669528162,PBC
zar,6,22,3,3,14,6,SVO,_,54,42,12,2.20044695527814,0.76420450650862,50000,9.083719304,9.152059768,9.314201708,9.5135870457,9.0838245004,9.1070591234,9.2657761362,9.2001499365,9.0988444162,PBC
kxc,131,14,15,26,5,2,SOV,_,193,150,43,1.53491395856111,0.765243627803975,50000,10.1676807134,10.2790711975,10.4689332069,10.7142930009,10.1677678204,10.1870265856,10.4151247498,10.3043512884,10.1791919917,PBC
uig,152,10,14,31,12,5,SOV,SOV,224,174,50,1.57335265417283,0.765993414171823,50000,11.0652822207,11.203391417,11.3579463125,11.5866245739,11.0653520166,11.0807858996,11.3288205044,11.174789807,11.0939189378,PBC
mck,6,67,7,3,3,12,SVO,_,98,76,22,1.57268371929499,0.768281409097524,50000,9.6493856375,9.7474600464,9.9568125344,10.2111715895,9.6494857833,9.6716194581,9.8825421014,9.8020069131,9.6644197635,PBC
mih,5,9,2,3,17,4,VSO,_,40,31,9,2.21241006261644,0.769192829013014,50000,6.8936426576,6.9106231783,6.9653833712,7.0331135423,6.8937683795,6.9214057132,6.9413360951,6.9323114479,6.8980056733,PBC
che,48,24,5,15,7,3,SOV,SOV,102,79,23,2.03775209278469,0.77006647829206,50000,10.1374345189,10.2429820881,10.4242814751,10.6591793588,10.1375218101,10.1568174717,10.3611106524,10.2676565303,10.1465369962,PBC
cub,5,12,3,3,7,1,SVO,OVS,31,24,7,2.25127857032814,0.77062906936394,50000,9.7909165851,9.8797865996,10.0471648963,10.2626499528,9.791007862,9.8111815571,10.0168730673,9.9101920287,9.8085775627,PBC
eus,91,169,21,54,104,32,SVO,SOV,471,364,107,2.2918841866157,0.773056250510345,50000,10.3704547116,10.4705488936,10.6162677562,10.8190355692,10.3705332692,10.3878968793,10.5712922605,10.4725526892,10.3852272466,PBC
ctu,25,69,16,6,8,8,SVO,_,132,102,30,2.00580042794642,0.773226674287635,50000,8.0958207114,8.1368509584,8.25163144,8.3928331872,8.095936237,8.1214268365,8.2137244592,8.1774490047,8.1031066266,PBC
kgp,15,2,2,3,0,0,SOV,SOV,22,17,5,1.39769314426042,0.773226674287635,50000,6.8712807015,6.888015964,6.9429390138,7.0106016212,6.871408114,6.8994121739,6.9173845997,6.9101283441,6.8773399417,PBC
khz,44,7,10,2,0,3,SOV,_,66,51,15,1.50135405685116,0.773226674287635,50000,9.3081275981,9.3869276012,9.5638711575,9.7818869976,9.3082296203,9.3307711843,9.5149576038,9.4355098848,9.3204761427,PBC
arn,10,48,10,7,13,4,SVO,SVO,92,71,21,2.06406236124614,0.774967267326726,50000,8.5059672086,8.5898022174,8.8380542558,9.1203618935,8.5060919156,8.533654586,8.7962362295,8.6888169482,8.5145986548,PBC
kbc,3,20,1,4,4,3,SVO,SVO,35,27,8,1.93075910545713,0.775512658133148,50000,9.5051828838,9.5995351395,9.8016321869,10.0494497154,9.50528268,9.5273427367,9.7480968929,9.6515196544,9.5151839087,PBC
boj,39,4,3,10,4,1,SOV,_,61,47,14,1.66672332138805,0.777152994322634,50000,8.3702939053,8.4254337098,8.5811789467,8.767950185,8.3704116934,8.3964204671,8.5461642127,8.4824556631,8.3801361031,PBC
mhl,49,7,6,9,1,2,SOV,_,74,57,17,1.60389435436738,0.77753986416076,50000,8.8848322812,8.9410829609,9.07385982,9.2407107702,8.8849359596,8.9078278933,9.03523604,8.9790346132,8.8964915205,PBC
pab,18,31,4,8,8,5,SVO,_,74,57,17,2.20609693154258,0.77753986416076,50000,9.4519711046,9.5437265092,9.7428937347,9.9870782224,9.4520715875,9.47428291,9.695058594,9.5960198875,9.4599750996,PBC
sgw,73,18,12,14,6,3,SOV,SOV,126,97,29,1.87011306438759,0.778287903255067,50000,11.330681209,11.5060840721,11.6945621514,11.9657193107,11.33075134,11.3462644453,11.624982004,11.4695116606,11.363543477,PBC
mjc,2,8,2,2,10,2,VSO,_,26,20,6,2.19200583549211,0.779349837292085,50000,7.0395347126,7.0589822417,7.1213790134,7.1982219702,7.0396603553,7.067292363,7.092244286,7.0837116946,7.044268496,PBC
mop,0,10,1,1,0,1,SVO,_,13,10,3,1.14511041438158,0.779349837292085,50000,7.5969591962,7.6407449907,7.7848895631,7.9545192019,7.5970900816,7.6259743317,7.7392714072,7.7011255811,7.6006429405,PBC
nou,61,11,6,16,8,2,SOV,_,104,80,24,1.84141567582693,0.779349837292085,50000,7.8916647085,7.9223075512,8.009221916,8.1171934824,7.8917806221,7.9173182327,7.9759509696,7.9532029664,7.8993346885,PBC
yan,44,5,5,9,1,1,SOV,_,65,50,15,1.53062016407622,0.779349837292085,50000,8.529898676,8.5896839585,8.7535187125,8.949890022,8.530014422,8.555573922,8.7021275464,8.6481192445,8.5388030315,PBC
ztq,4,46,5,9,20,7,SVO,_,91,70,21,2.02084011472407,0.779349837292085,50000,8.1602619763,8.2055048927,8.3325802072,8.4876935792,8.1603782667,8.1860445277,8.29127245,8.2509768367,8.1666808634,PBC
xho,1,22,0,1,0,6,SVO,SVO,30,23,7,1.11964824179694,0.783776947484701,50000,11.9587043783,12.1731321422,12.3257896545,12.5853755267,11.958763951,11.9719434455,12.2311405988,12.0732451394,11.9971625974,PBC
kue,97,27,12,21,4,6,SOV,SOV,167,128,39,1.83076118383992,0.784119343158916,50000,8.7393585483,8.7834184548,8.8854025204,9.0165475668,8.7394598981,8.7618182828,8.8462307227,8.8108997992,8.7509755437,PBC
mlp,86,18,15,15,4,3,SOV,_,141,108,33,1.76594125097496,0.784992088764158,50000,8.5559067658,8.6028809163,8.7207504102,8.8683987238,8.5560142019,8.5797242917,8.6827960818,8.6393927594,8.5648008768,PBC
sxb,15,49,8,0,8,14,SVO,_,94,72,22,1.92664087077786,0.784992088764158,50000,9.8581892494,9.9495984072,10.1205462405,10.3398585731,9.8582804148,9.8784280225,10.0763667994,9.9804420097,9.875698626,PBC
prf,4,34,4,11,60,15,VSO,_,128,98,30,1.99965406970187,0.785560292253547,50000,7.8817318646,7.9338708634,8.0988929857,8.2925259129,7.881859686,7.9100837739,8.0549530836,8.0012449084,7.8877791989,PBC
emp,62,10,7,15,3,1,SOV,_,98,75,23,1.66175899632384,0.786104468844776,50000,9.9212273479,9.9955405695,10.1196344665,10.289230472,9.9213111435,9.93982012,10.0825741454,10.0075247943,9.9465693265,PBC
bcw,0,11,2,1,2,1,SVO,_,17,13,4,1.61371297036738,0.787126586201269,50000,8.2224832018,8.2662689963,8.3908423043,8.5421348657,8.2226007446,8.2485303806,8.3515010798,8.3116988207,8.2334033559,PBC
dop,8,43,3,1,1,12,SVO,_,68,52,16,1.60064193002964,0.787126586201269,50000,8.3701252317,8.4168541241,8.5422314185,8.6965573617,8.370237921,8.3951084737,8.5043332819,8.4594544125,8.3788280965,PBC
mox,31,6,9,2,2,1,SOV,_,51,39,12,1.71910797649501,0.787126586201269,50000,8.7111323796,8.7687536196,8.9155127144,9.0954754846,8.7112419753,8.7354404879,8.8676778638,8.8161992138,8.720479299,PBC
qxh,11,0,4,0,2,0,SOV,_,17,13,4,1.26077179389679,0.787126586201269,50000,11.0328766386,11.1896831626,11.3771916637,11.6411853848,11.0329497126,11.0491135817,11.3416837148,11.1689464562,11.0518147011,PBC
bex,16,46,4,4,6,13,SVO,SVO,89,68,21,2.00720150603624,0.788248722164409,50000,7.8826245455,7.9058519356,7.9656266624,8.0429514467,7.8827316618,7.9063087803,7.9372083496,7.9241682173,7.8937887363,PBC
swh,9,41,6,1,5,10,SVO,SVO,72,55,17,1.88481870102621,0.788513160537979,50000,10.1560604262,10.2685617855,10.4676322341,10.720307781,10.156149846,10.1759181315,10.4098345946,10.3003931918,10.1722949305,PBC
kan,63,6,11,10,2,1,SOV,SOV,93,71,22,1.53537989778862,0.789271272453698,50000,11.2623225976,11.4418659954,11.6440447396,11.9277807494,11.2623945728,11.2783170188,11.5741508862,11.4121801621,11.2890301277,PBC
tgk,66,5,10,12,0,0,SOV,SOV,93,71,22,1.30498157121962,0.789271272453698,50000,9.4601730647,9.5467059132,9.7303218804,9.9586553354,9.4602716354,9.4820576145,9.6820501211,9.5921815713,9.4701918769,PBC
bjr,33,6,4,5,6,5,SOV,_,59,45,14,2.00630683077953,0.79050138421537,50000,10.5049897719,10.6328269795,10.8347723576,11.0960879429,10.5050741202,10.5237234788,10.751506005,10.6521092837,10.5309179005,PBC
qxr,28,3,4,5,1,1,SOV,_,42,32,10,1.60730633244035,0.791858352567484,50000,10.8589137417,10.9896796202,11.1541093407,11.3870939188,10.8589876997,10.8753405512,11.0978021746,10.9761049536,10.8842475652,PBC
myk,20,9,1,8,6,2,SOV,_,46,35,11,2.12187365355582,0.793591230011706,50000,7.6906213155,7.7159117596,7.7870531549,7.8766507688,7.6907357756,7.7159429107,7.7578937338,7.7406103219,7.6975707447,PBC
tzo,15,62,9,5,18,16,SVO,_,125,95,30,2.11009511913014,0.795040279384522,50000,8.7128105146,8.779607295,8.9515281251,9.1597144548,8.7129214716,8.737436283,8.9089106937,8.8364749117,8.71988644,PBC
zai,3,21,1,9,33,8,VSO,VSO,75,57,18,2.01564689939818,0.795040279384522,50000,8.4693677889,8.5089409138,8.6061694345,8.7301287559,8.4694729705,8.4926728702,8.5681199354,8.5376478194,8.4799441972,PBC
boa,15,20,6,4,9,4,SVO,_,58,44,14,2.32210132531408,0.797326510147442,50000,10.8513758403,10.9955587827,11.188046564,11.4496934136,10.8514529781,10.8685125895,11.1449805866,10.991176758,10.8802083846,PBC
cbm,1,18,1,3,3,3,SVO,_,29,22,7,1.77786676987061,0.797326510147442,,,,,,,,,,,
ewe,13,46,6,5,7,10,SVO,SVO,87,66,21,2.05007283841772,0.797326510147442,50000,8.9668174558,9.0309308234,9.1848092743,9.3748321717,8.9669230736,8.9902492552,9.1374889291,9.0769448024,8.9794637482,PBC
mil,4,15,1,3,3,3,SVO,VSO,29,22,7,2.06942853165798,0.797326510147442,50000,8.9432804871,9.0072351582,9.1607901165,9.3504993977,8.9433861011,8.9667117545,9.1128458767,9.053137432,8.9517920655,PBC
hay,10,35,8,1,2,6,SVO,SVO,62,47,15,1.85332596286632,0.79824413356467,50000,11.2049150438,11.3728880275,11.5668148524,11.8389345592,11.2049875206,11.2210184691,11.4959072539,11.3476025707,11.2326437461,PBC
kek,5,40,4,3,2,8,SVO,_,62,47,15,1.70836321728857,0.79824413356467,50000,8.4974805204,8.5674800838,8.7646207454,8.9963182618,8.4975993832,8.523861325,8.7112373352,8.6408004934,8.503204422,PBC
mbb,5,11,1,6,31,8,VSO,VSO,62,47,15,2.03882132803579,0.79824413356467,50000,7.709038692,7.759359895,7.9262606067,8.1204864805,7.709170971,7.7383767426,7.88775789,7.8302000795,7.714527251,PBC
adj,8,39,10,2,6,5,SVO,SVO,70,53,17,1.95114897461261,0.799759411329176,50000,8.2504402753,8.2880946159,8.3884216313,8.5136983747,8.25055167,8.2751141073,8.3519884071,8.32145346,8.2598208482,PBC
jbu,11,37,8,4,5,5,SVO,SVO,70,53,17,2.04324297005704,0.799759411329176,50000,8.2066113055,8.240803178,8.3315018376,8.445412598,8.2067220819,8.2311358384,8.295407818,8.2706453967,8.2179055052,PBC
wnc,30,13,7,8,10,2,SOV,_,70,53,17,2.21238016541116,0.799759411329176,50000,9.598769713,9.679358658,9.845355837,10.0541994609,9.5988662508,9.6201926258,9.7836891886,9.7178158407,9.6190291821,PBC
bss,11,46,10,0,5,10,SVO,_,82,62,20,1.84309102710812,0.801469893133529,50000,9.7446327721,9.8360707838,10.0161334167,10.2432534891,9.7447270486,9.7655628898,9.9733968885,9.8740179082,9.7620363554,PBC
mks,1,13,3,1,17,6,VSO,_,41,31,10,1.99518012306734,0.801469893133529,50000,7.8198861209,7.8438060047,7.9081561602,7.990174017,7.8199969167,7.8443800824,7.8787317538,7.8649179417,7.8300409791,PBC
irk,61,7,17,3,0,2,SOV,SOV,90,68,22,1.40665067578347,0.80235344282919,50000,9.7782486557,9.8656471213,10.0328680977,10.2468514221,9.778340936,9.7987326486,9.9781770639,9.8977424343,9.7961178659,PBC
ixi,2,15,3,4,17,4,VSO,VSO,45,34,11,2.1397394354953,0.80235344282919,,,,,,,,,,,
ojs,8,17,5,5,9,1,SVO,_,45,34,11,2.264398112705,0.80235344282919,50000,10.6866323931,10.8607656845,11.1318540948,11.4668992104,10.6867183647,10.7057388701,11.0749197134,10.8905715996,10.7059502565,PBC
cle,5,19,1,1,13,10,SVO,VOS,49,37,12,2.07092901728719,0.803090976014698,50000,8.4780543076,8.532039956,8.6767538955,8.8530246882,8.478167564,8.5031740932,8.6377556128,8.5817012405,8.4862533823,PBC
otq,7,28,4,4,2,4,SVO,_,49,37,12,1.93598694060467,0.803090976014698,,,,,,,,,,,
chr,11,23,4,4,6,5,SVO,No dominant order,53,40,13,2.23329614752385,0.803715923783412,50000,10.8032841855,10.9892475763,11.2617564591,11.6026321868,10.8033676377,10.8218330977,11.2180332464,11.0090625965,10.8142287717,PBC
kgf,93,21,14,21,9,5,SOV,_,163,123,40,1.91277088069746,0.803903565567145,50000,9.8730847494,9.9583047455,10.1146466322,10.3177681985,9.8731745211,9.8930082894,10.0542447401,9.9843202138,9.8914335789,PBC
bzd,32,8,3,9,3,2,SOV,SOV,57,43,14,1.90237948754531,0.804252235901642,50000,8.3905816394,8.4459234211,8.6001749666,8.7857794367,8.3906982896,8.4164562221,8.5610179952,8.5015393604,8.3994192399,PBC
jiv,35,5,4,8,3,2,SOV,SOV,57,43,14,1.79974205680204,0.804252235901642,50000,10.7969442204,10.9568958196,11.1842723503,11.4801911842,10.7970249713,10.8148874839,11.1252245751,10.9651237792,10.8168538472,PBC
kew,78,4,12,13,4,3,SOV,SOV,114,86,28,1.55094679558661,0.804252235901642,50000,9.5229541479,9.6136563851,9.8146384524,10.0583499021,9.5230563517,9.545640867,9.7469089707,9.6691857616,9.5421261456,PBC
tna,34,7,10,3,2,1,SOV,No dominant order,57,43,14,1.75219897016559,0.804252235901642,50000,8.1384744666,8.1801683533,8.3002900283,8.446226268,8.1385928755,8.1647103091,8.2664667093,8.2244410736,8.1474735909,PBC
dik,33,26,14,7,11,2,SOV,_,93,70,23,2.21996913606806,0.806989604920301,50000,8.5293897847,8.5664093395,8.6530863916,8.7655487117,8.5294912709,8.5518691337,8.6161443786,8.5898228825,8.539134608,PBC
slv,51,68,30,8,23,9,SVO,SVO,189,142,47,2.23409886064373,0.809174873964386,50000,9.8329778018,9.9330864107,10.126453769,10.3691946846,9.8330714522,9.8537729129,10.0702592442,9.9725770654,9.8446141767,PBC
ava,45,24,9,19,21,2,SOV,SOV,120,90,30,2.23479807061763,0.811278124459133,50000,11.0921874529,11.2170238548,11.3474136486,11.5495583158,11.0922543037,11.1070326461,11.3086043457,11.1825278569,11.1323570372,PBC
awb,37,15,12,6,8,2,SOV,SOV,80,60,20,2.12339736394512,0.811278124459133,50000,10.4479885391,10.5563060828,10.7174417281,10.9369090232,10.4480686572,10.4657788789,10.6841432243,10.5623167738,10.4749706987,PBC
bcl,1,38,4,14,81,22,VSO,_,160,120,40,1.8696808432415,0.811278124459133,50000,8.4158995037,8.4725685649,8.6286394312,8.8167993185,8.416015203,8.4415661475,8.585127043,8.5280883475,8.4235663074,PBC
cco,2,15,0,3,7,5,SVO,VSO,32,24,8,1.98064464483965,0.811278124459133,50000,8.228189277,8.2881044021,8.4675623035,8.6779823412,8.2283128415,8.2556010028,8.4209065999,8.3585348665,8.2350265124,PBC
cnl,0,2,0,0,1,1,SVO,_,4,3,1,1.5,0.811278124459133,50000,8.3967035277,8.4448751152,8.5722707775,8.7295213688,8.3968150968,8.4214431779,8.5345806204,8.4873667993,8.4028053941,PBC
cof,20,4,4,4,0,0,SOV,SOV,32,24,8,1.5487949406954,0.811278124459133,50000,10.0628268228,10.1559960686,10.3152449179,10.5254945486,10.0629130398,10.0819669826,10.2731090795,10.1758644856,10.0827866903,PBC
cpu,3,7,0,2,5,3,SVO,_,20,15,5,2.18338309822901,0.811278124459133,50000,10.9781249894,11.1584185886,11.3996803321,11.7141981156,10.9782039792,10.9956801647,11.3555998753,11.1588078778,10.9998319634,PBC
dob,3,0,1,0,0,0,SOV,_,4,3,1,0.811278124459133,0.811278124459133,50000,9.008260174,9.074580865,9.2305009254,9.4240155908,9.0083643011,9.0313668753,9.1943091408,9.1196178615,9.0193311002,PBC
huu,19,1,5,2,1,0,SOV,SOV,28,21,7,1.43877409241957,0.811278124459133,50000,9.5628368501,9.6324468858,9.7659820913,9.9414398603,9.5629279241,9.5830456272,9.7362645676,9.6566287175,9.5815764986,PBC
hvn,2,12,2,4,19,5,VSO,_,44,33,11,2.11079949958005,0.811278124459133,50000,7.4573843161,7.4913597843,7.6050088148,7.7399446962,7.4575159592,7.4865320096,7.5670543925,7.5392302694,7.4635213299,PBC
mcb,7,12,3,4,5,1,SVO,_,32,24,8,2.28013867376071,0.811278124459133,50000,10.8435467715,10.9938755948,11.1947946772,11.4665117681,10.8436241481,10.860739162,11.1693019313,10.9899356421,10.8677795468,PBC
mva,35,6,11,3,4,1,SOV,SOV,60,45,15,1.80950199719894,0.811278124459133,50000,8.7640120397,8.8376471946,9.0297671167,9.2590870246,8.7641247396,8.7890283472,8.9826715979,8.9031384285,8.7702126503,PBC
nab,5,1,0,2,0,0,SOV,SOV,8,6,2,1.2987949406954,0.811278124459133,50000,11.7479681409,11.9770104056,12.1776718109,12.4794109875,11.7480336903,11.7625392129,12.1509156634,11.9020011332,11.7751564392,PBC
pap,22,21,10,2,5,4,SOV,_,64,48,16,2.16913932950492,0.811278124459133,50000,7.8585642725,7.8900005974,7.977334849,8.0867416201,7.8586782043,7.8837973667,7.9398262307,7.9200986339,7.8654995687,PBC
rkb,13,3,1,3,2,2,SOV,SOV,24,18,6,2.01765036154778,0.811278124459133,50000,9.3788973688,9.4597027181,9.6396453085,9.8610087133,9.3789990378,9.4014622047,9.5866209119,9.5086755828,9.3942686807,PBC
sda,2,38,3,7,26,12,SVO,_,88,66,22,2.01558388968565,0.811278124459133,50000,9.3733348394,9.4626376625,9.6633126997,9.9073172776,9.3734376158,9.3961536976,9.612571997,9.5187675194,9.3843319759,PBC
toj,3,8,2,0,1,2,SVO,_,16,12,4,1.95281953111478,0.811278124459133,50000,8.1976612886,8.2511564207,8.4067054628,8.5924490733,8.1977814424,8.2243113147,8.3602928947,8.3097632273,8.2020880916,PBC
tos,6,19,4,2,5,4,SVO,_,40,30,10,2.17617713903257,0.811278124459133,50000,9.8507184409,9.9700293208,10.213126418,10.5056437101,9.850816758,9.8725573881,10.1577818589,10.0295222691,9.8680887513,PBC
usp,11,42,5,5,4,9,SVO,_,76,57,19,1.98108954602816,0.811278124459133,50000,8.6337837883,8.6843069686,8.8116098771,8.9699822819,8.6338918669,8.6577486344,8.7759693079,8.7242684192,8.6453836789,PBC
ssd,61,17,17,10,2,0,SOV,SOV,107,80,27,1.73242030282431,0.814960349490842,50000,8.5480894046,8.5996224714,8.7366793202,8.9040253558,8.5482020323,8.5730589985,8.6915889079,8.6462680999,8.5585943091,PBC
poe,4,33,6,5,19,8,SVO,_,75,56,19,2.14488476818894,0.816518711953828,50000,7.6906463656,7.7419341743,7.9118500469,8.1094743966,7.6907785869,7.719974476,7.8705817329,7.8140056742,7.6958802892,PBC
tku,7,39,7,3,1,6,SVO,_,63,47,16,1.75984630523127,0.817507288121361,50000,9.3452227205,9.4442493081,9.6729433316,9.9456607418,9.3453280814,9.368622189,9.6298152957,9.5122342039,9.3547660932,PBC
sbl,8,42,1,18,38,11,SVO,_,118,88,30,2.11136359937425,0.81792525013864,50000,8.3363753215,8.3889759826,8.5343683983,8.7106580475,8.3364909075,8.3620134345,8.4961716198,8.440562073,8.34345487,PBC
amu,5,21,2,4,15,8,SVO,_,55,41,14,2.2095112537625,0.818403329921971,50000,9.019528732,9.1003485082,9.2985449041,9.5366140785,9.0196371905,9.0436067464,9.249825987,9.1631452471,9.0247912234,PBC
dww,54,16,20,3,3,2,SOV,_,98,73,25,1.79111533371825,0.819264971231439,50000,8.5277624228,8.5788771081,8.7111656194,8.8745742049,8.5278725733,8.5521899227,8.6723967235,8.6219844897,8.5358557443,PBC
bua,64,4,9,12,2,3,SOV,_,94,70,24,1.55135733546702,0.819600434619601,,,,,,,,,,,
smk,4,19,3,6,47,15,VSO,_,94,70,24,1.99454289183833,0.819600434619601,50000,8.597958262,8.6550168509,8.8024415102,8.9832062685,8.5980687323,8.6224658297,8.7605036389,8.7033350743,8.6058716849,PBC
kze,32,18,2,13,8,5,SOV,_,78,58,20,2.17291495173106,0.821280941744986,50000,11.1153893013,11.2627894536,11.4254497569,11.6652734647,11.1154589692,11.1308668255,11.3952940701,11.2314926274,11.1371480877,PBC
mio,2,10,0,1,17,9,VSO,VSO,39,29,10,1.86910800698763,0.821280941744986,50000,6.6703909427,6.6834761867,6.7248898891,6.7767628086,6.6705143083,6.6975959518,6.7031759333,6.6994528227,6.6743774975,PBC
caa,12,32,4,2,5,11,SVO,_,66,49,17,2.06434959984177,0.823066079011469,50000,7.8021796087,7.8400359266,7.9544172562,8.0930436834,7.8023016516,7.8292218075,7.9156095883,7.8839211053,7.8076632469,PBC
